vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
0,10.22402899361111,-17.949601856172837,0.6095125705,0.015565819098915412,-0.004416264648444468,0.06668014820000001,8.128680229,12.29871178,-19.27727509,-17.56117249,0.30951257050000003,1.941278815
1,4.089643351435484,-23.56268125951613,0.6944316803999999,8.590709676958852e-06,1.9688709649301472e-06,0.0,1.6612432,6.181794167,-24.79075241,-23.25415802,0.3944316804,1.561044097
2,10.398443698896552,-21.211338767068963,1.1542656302,-3.535672414400892e-06,4.6000000608614755e-07,-1.668999999981935e-06,8.784775734,12.02879429,-22.03327179,-20.54862595,0.8542656302,2.023967743
6,3.064191840735849,5.6304191373584915,0.6683077990999999,0.10864441963763483,0.0319647555995628,0.12955307215,1.1960040335,4.429871559,5.151818275,6.8402667045,0.3683077991,1.483521819
